START DATE,away,home,SUBJECT
2022-04-02,NYY,TEX,Yankees at Rangers
2022-04-03,NYY,TEX,Yankees at Rangers
2022-04-11,COL,TEX,Rockies at Rangers
2022-04-12,COL,TEX,Rockies at Rangers
2022-04-14,LAA,TEX,Angels at Rangers
2022-04-15,LAA,TEX,Angels at Rangers
2022-04-16,LAA,TEX,Angels at Rangers
2022-04-17,LAA,TEX,Angels at Rangers
2022-04-25,HOU,TEX,Astros at Rangers
2022-04-26,HOU,TEX,Astros at Rangers
2022-04-27,HOU,TEX,Astros at Rangers
2022-04-28,HOU,TEX,Astros at Rangers
2022-04-29,ATL,TEX,Braves at Rangers
2022-04-30,ATL,TEX,Braves at Rangers
2022-05-01,ATL,TEX,Braves at Rangers
2022-05-10,KCR,TEX,Royals at Rangers
2022-05-11,KCR,TEX,Royals at Rangers
2022-05-12,KCR,TEX,Royals at Rangers
2022-05-13,BOS,TEX,Red Sox at Rangers
2022-05-14,BOS,TEX,Red Sox at Rangers
2022-05-15,BOS,TEX,Red Sox at Rangers
2022-05-16,LAA,TEX,Angels at Rangers
2022-05-17,LAA,TEX,Angels at Rangers
2022-05-18,LAA,TEX,Angels at Rangers
2022-05-30,TBR,TEX,Rays at Rangers
2022-05-31,TBR,TEX,Rays at Rangers
2022-06-01,TBR,TEX,Rays at Rangers
2022-06-02,TBR,TEX,Rays at Rangers
2022-06-03,SEA,TEX,Mariners at Rangers
2022-06-04,SEA,TEX,Mariners at Rangers
2022-06-05,SEA,TEX,Mariners at Rangers
2022-06-13,HOU,TEX,Astros at Rangers
2022-06-14,HOU,TEX,Astros at Rangers
2022-06-15,HOU,TEX,Astros at Rangers
2022-06-21,PHI,TEX,Phillies at Rangers
2022-06-22,PHI,TEX,Phillies at Rangers
2022-06-24,WSN,TEX,Nationals at Rangers
2022-06-25,WSN,TEX,Nationals at Rangers
2022-06-26,WSN,TEX,Nationals at Rangers
2022-07-08,MIN,TEX,Twins at Rangers
2022-07-09,MIN,TEX,Twins at Rangers
2022-07-10,MIN,TEX,Twins at Rangers
2022-07-11,OAK,TEX,Athletics at Rangers
2022-07-12,OAK,TEX,Athletics at Rangers
2022-07-13,OAK,TEX,Athletics at Rangers
2022-07-14,SEA,TEX,Mariners at Rangers
2022-07-15,SEA,TEX,Mariners at Rangers
2022-07-16,SEA,TEX,Mariners at Rangers
2022-07-17,SEA,TEX,Mariners at Rangers
2022-08-01,BAL,TEX,Orioles at Rangers
2022-08-02,BAL,TEX,Orioles at Rangers
2022-08-03,BAL,TEX,Orioles at Rangers
2022-08-04,CHW,TEX,White Sox at Rangers
2022-08-05,CHW,TEX,White Sox at Rangers
2022-08-06,CHW,TEX,White Sox at Rangers
2022-08-07,CHW,TEX,White Sox at Rangers
2022-08-12,SEA,TEX,Mariners at Rangers
2022-08-13,SEA,TEX,Mariners at Rangers
2022-08-14,SEA,TEX,Mariners at Rangers
2022-08-15,OAK,TEX,Athletics at Rangers
2022-08-16,OAK,TEX,Athletics at Rangers
2022-08-17,OAK,TEX,Athletics at Rangers
2022-08-18,OAK,TEX,Athletics at Rangers
2022-08-26,DET,TEX,Tigers at Rangers
2022-08-27,DET,TEX,Tigers at Rangers
2022-08-28,DET,TEX,Tigers at Rangers
2022-08-30,HOU,TEX,Astros at Rangers
2022-08-31,HOU,TEX,Astros at Rangers
2022-09-09,TOR,TEX,Blue Jays at Rangers
2022-09-10,TOR,TEX,Blue Jays at Rangers
2022-09-11,TOR,TEX,Blue Jays at Rangers
2022-09-13,OAK,TEX,Athletics at Rangers
2022-09-14,OAK,TEX,Athletics at Rangers
2022-09-20,LAA,TEX,Angels at Rangers
2022-09-21,LAA,TEX,Angels at Rangers
2022-09-22,LAA,TEX,Angels at Rangers
2022-09-23,CLE,TEX,Guardians at Rangers
2022-09-24,CLE,TEX,Guardians at Rangers
2022-09-25,CLE,TEX,Guardians at Rangers
2022-04-07,CIN,ATL,Reds at Braves
2022-04-08,CIN,ATL,Reds at Braves
2022-04-09,CIN,ATL,Reds at Braves
2022-04-10,CIN,ATL,Reds at Braves
2022-04-11,WSN,ATL,Nationals at Braves
2022-04-12,WSN,ATL,Nationals at Braves
2022-04-13,WSN,ATL,Nationals at Braves
2022-04-22,MIA,ATL,Marlins at Braves
2022-04-23,MIA,ATL,Marlins at Braves
2022-04-24,MIA,ATL,Marlins at Braves
2022-04-26,CHC,ATL,Cubs at Braves
2022-04-27,CHC,ATL,Cubs at Braves
2022-04-28,CHC,ATL,Cubs at Braves
2022-05-06,MIL,ATL,Brewers at Braves
2022-05-07,MIL,ATL,Brewers at Braves
2022-05-08,MIL,ATL,Brewers at Braves
2022-05-10,BOS,ATL,Red Sox at Braves
2022-05-11,BOS,ATL,Red Sox at Braves
2022-05-13,SDP,ATL,Padres at Braves
2022-05-14,SDP,ATL,Padres at Braves
2022-05-15,SDP,ATL,Padres at Braves
2022-05-23,PHI,ATL,Phillies at Braves
2022-05-24,PHI,ATL,Phillies at Braves
2022-05-25,PHI,ATL,Phillies at Braves
2022-05-26,PHI,ATL,Phillies at Braves
2022-05-27,MIA,ATL,Marlins at Braves
2022-05-28,MIA,ATL,Marlins at Braves
2022-05-29,MIA,ATL,Marlins at Braves
2022-06-07,OAK,ATL,Athletics at Braves
2022-06-08,OAK,ATL,Athletics at Braves
2022-06-09,PIT,ATL,Pirates at Braves
2022-06-10,PIT,ATL,Pirates at Braves
2022-06-11,PIT,ATL,Pirates at Braves
2022-06-12,PIT,ATL,Pirates at Braves
2022-06-20,SFG,ATL,Giants at Braves
2022-06-21,SFG,ATL,Giants at Braves
2022-06-22,SFG,ATL,Giants at Braves
2022-06-23,SFG,ATL,Giants at Braves
2022-06-24,LAD,ATL,Dodgers at Braves
2022-06-25,LAD,ATL,Dodgers at Braves
2022-06-26,LAD,ATL,Dodgers at Braves
2022-07-04,STL,ATL,Cardinals at Braves
2022-07-05,STL,ATL,Cardinals at Braves
2022-07-06,STL,ATL,Cardinals at Braves
2022-07-07,STL,ATL,Cardinals at Braves
2022-07-08,WSN,ATL,Nationals at Braves
2022-07-09,WSN,ATL,Nationals at Braves
2022-07-10,WSN,ATL,Nationals at Braves
2022-07-11,NYM,ATL,Mets at Braves
2022-07-12,NYM,ATL,Mets at Braves
2022-07-13,NYM,ATL,Mets at Braves
2022-07-22,LAA,ATL,Angels at Braves
2022-07-23,LAA,ATL,Angels at Braves
2022-07-24,LAA,ATL,Angels at Braves
2022-07-29,ARI,ATL,D-backs at Braves
2022-07-30,ARI,ATL,D-backs at Braves
2022-07-31,ARI,ATL,D-backs at Braves
2022-08-02,PHI,ATL,Phillies at Braves
2022-08-03,PHI,ATL,Phillies at Braves
2022-08-15,NYM,ATL,Mets at Braves
2022-08-16,NYM,ATL,Mets at Braves
2022-08-17,NYM,ATL,Mets at Braves
2022-08-18,NYM,ATL,Mets at Braves
2022-08-19,HOU,ATL,Astros at Braves
2022-08-20,HOU,ATL,Astros at Braves
2022-08-21,HOU,ATL,Astros at Braves
2022-08-30,COL,ATL,Rockies at Braves
2022-08-31,COL,ATL,Rockies at Braves
2022-09-01,COL,ATL,Rockies at Braves
2022-09-02,MIA,ATL,Marlins at Braves
2022-09-03,MIA,ATL,Marlins at Braves
2022-09-04,MIA,ATL,Marlins at Braves
2022-09-16,PHI,ATL,Phillies at Braves
2022-09-17,PHI,ATL,Phillies at Braves
2022-09-18,PHI,ATL,Phillies at Braves
2022-09-19,WSN,ATL,Nationals at Braves
2022-09-20,WSN,ATL,Nationals at Braves
2022-09-21,WSN,ATL,Nationals at Braves
2022-09-30,NYM,ATL,Mets at Braves
2022-10-01,NYM,ATL,Mets at Braves
2022-10-02,NYM,ATL,Mets at Braves
2022-03-31,ATL,MIA,Braves at Marlins
2022-04-01,ATL,MIA,Braves at Marlins
2022-04-02,ATL,MIA,Braves at Marlins
2022-04-03,ATL,MIA,Braves at Marlins
2022-04-04,TEX,MIA,Rangers at Marlins
2022-04-05,TEX,MIA,Rangers at Marlins
2022-04-06,TEX,MIA,Rangers at Marlins
2022-04-14,PHI,MIA,Phillies at Marlins
2022-04-15,PHI,MIA,Phillies at Marlins
2022-04-16,PHI,MIA,Phillies at Marlins
2022-04-17,PHI,MIA,Phillies at Marlins
2022-04-19,STL,MIA,Cardinals at Marlins
2022-04-20,STL,MIA,Cardinals at Marlins
2022-04-21,STL,MIA,Cardinals at Marlins
2022-04-29,SEA,MIA,Mariners at Marlins
2022-04-30,SEA,MIA,Mariners at Marlins
2022-05-01,SEA,MIA,Mariners at Marlins
2022-05-02,ARI,MIA,D-backs at Marlins
2022-05-03,ARI,MIA,D-backs at Marlins
2022-05-04,ARI,MIA,D-backs at Marlins
2022-05-13,MIL,MIA,Brewers at Marlins
2022-05-14,MIL,MIA,Brewers at Marlins
2022-05-15,MIL,MIA,Brewers at Marlins
2022-05-16,WSN,MIA,Nationals at Marlins
2022-05-17,WSN,MIA,Nationals at Marlins
2022-05-18,WSN,MIA,Nationals at Marlins
2022-05-20,ATL,MIA,Braves at Marlins
2022-05-21,ATL,MIA,Braves at Marlins
2022-05-22,ATL,MIA,Braves at Marlins
2022-06-02,SFG,MIA,Giants at Marlins
2022-06-03,SFG,MIA,Giants at Marlins
2022-06-04,SFG,MIA,Giants at Marlins
2022-06-05,SFG,MIA,Giants at Marlins
2022-06-07,WSN,MIA,Nationals at Marlins
2022-06-08,WSN,MIA,Nationals at Marlins
2022-06-09,WSN,MIA,Nationals at Marlins
2022-06-21,COL,MIA,Rockies at Marlins
2022-06-22,COL,MIA,Rockies at Marlins
2022-06-23,COL,MIA,Rockies at Marlins
2022-06-24,NYM,MIA,Mets at Marlins
2022-06-25,NYM,MIA,Mets at Marlins
2022-06-26,NYM,MIA,Mets at Marlins
2022-07-05,LAA,MIA,Angels at Marlins
2022-07-06,LAA,MIA,Angels at Marlins
2022-07-11,PIT,MIA,Pirates at Marlins
2022-07-12,PIT,MIA,Pirates at Marlins
2022-07-13,PIT,MIA,Pirates at Marlins
2022-07-14,PIT,MIA,Pirates at Marlins
2022-07-15,PHI,MIA,Phillies at Marlins
2022-07-16,PHI,MIA,Phillies at Marlins
2022-07-17,PHI,MIA,Phillies at Marlins
2022-07-29,NYM,MIA,Mets at Marlins
2022-07-30,NYM,MIA,Mets at Marlins
2022-07-31,NYM,MIA,Mets at Marlins
2022-08-01,CIN,MIA,Reds at Marlins
2022-08-02,CIN,MIA,Reds at Marlins
2022-08-03,CIN,MIA,Reds at Marlins
2022-08-12,ATL,MIA,Braves at Marlins
2022-08-13,ATL,MIA,Braves at Marlins
2022-08-14,ATL,MIA,Braves at Marlins
2022-08-15,SDP,MIA,Padres at Marlins
2022-08-16,SDP,MIA,Padres at Marlins
2022-08-17,SDP,MIA,Padres at Marlins
2022-08-26,LAD,MIA,Dodgers at Marlins
2022-08-27,LAD,MIA,Dodgers at Marlins
2022-08-28,LAD,MIA,Dodgers at Marlins
2022-08-29,LAD,MIA,Dodgers at Marlins
2022-08-30,TBR,MIA,Rays at Marlins
2022-08-31,TBR,MIA,Rays at Marlins
2022-09-09,NYM,MIA,Mets at Marlins
2022-09-10,NYM,MIA,Mets at Marlins
2022-09-11,NYM,MIA,Mets at Marlins
2022-09-13,PHI,MIA,Phillies at Marlins
2022-09-14,PHI,MIA,Phillies at Marlins
2022-09-15,PHI,MIA,Phillies at Marlins
2022-09-19,CHC,MIA,Cubs at Marlins
2022-09-20,CHC,MIA,Cubs at Marlins
2022-09-21,CHC,MIA,Cubs at Marlins
2022-09-23,WSN,MIA,Nationals at Marlins
2022-09-24,WSN,MIA,Nationals at Marlins
2022-09-25,WSN,MIA,Nationals at Marlins
2022-03-31,WSN,NYM,Nationals at Mets
2022-04-02,WSN,NYM,Nationals at Mets
2022-04-03,WSN,NYM,Nationals at Mets
2022-04-04,ATL,NYM,Braves at Mets
2022-04-05,ATL,NYM,Braves at Mets
2022-04-15,ARI,NYM,D-backs at Mets
2022-04-16,ARI,NYM,D-backs at Mets
2022-04-17,ARI,NYM,D-backs at Mets
2022-04-18,SFG,NYM,Giants at Mets
2022-04-19,SFG,NYM,Giants at Mets
2022-04-20,SFG,NYM,Giants at Mets
2022-04-21,SFG,NYM,Giants at Mets
2022-04-29,PHI,NYM,Phillies at Mets
2022-04-30,PHI,NYM,Phillies at Mets
2022-05-01,PHI,NYM,Phillies at Mets
2022-05-02,ATL,NYM,Braves at Mets
2022-05-03,ATL,NYM,Braves at Mets
2022-05-04,ATL,NYM,Braves at Mets
2022-05-13,SEA,NYM,Mariners at Mets
2022-05-14,SEA,NYM,Mariners at Mets
2022-05-15,SEA,NYM,Mariners at Mets
2022-05-16,STL,NYM,Cardinals at Mets
2022-05-17,STL,NYM,Cardinals at Mets
2022-05-18,STL,NYM,Cardinals at Mets
2022-05-19,STL,NYM,Cardinals at Mets
2022-05-27,PHI,NYM,Phillies at Mets
2022-05-28,PHI,NYM,Phillies at Mets
2022-05-29,PHI,NYM,Phillies at Mets
2022-05-30,WSN,NYM,Nationals at Mets
2022-05-31,WSN,NYM,Nationals at Mets
2022-06-01,WSN,NYM,Nationals at Mets
2022-06-14,MIL,NYM,Brewers at Mets
2022-06-15,MIL,NYM,Brewers at Mets
2022-06-16,MIL,NYM,Brewers at Mets
2022-06-17,MIA,NYM,Marlins at Mets
2022-06-18,MIA,NYM,Marlins at Mets
2022-06-19,MIA,NYM,Marlins at Mets
2022-06-20,MIA,NYM,Marlins at Mets
2022-06-28,HOU,NYM,Astros at Mets
2022-06-29,HOU,NYM,Astros at Mets
2022-07-01,TEX,NYM,Rangers at Mets
2022-07-02,TEX,NYM,Rangers at Mets
2022-07-03,TEX,NYM,Rangers at Mets
2022-07-07,MIA,NYM,Marlins at Mets
2022-07-08,MIA,NYM,Marlins at Mets
2022-07-09,MIA,NYM,Marlins at Mets
2022-07-10,MIA,NYM,Marlins at Mets
2022-07-22,SDP,NYM,Padres at Mets
2022-07-23,SDP,NYM,Padres at Mets
2022-07-24,SDP,NYM,Padres at Mets
2022-07-26,NYY,NYM,Yankees at Mets
2022-07-27,NYY,NYM,Yankees at Mets
2022-08-04,ATL,NYM,Braves at Mets
2022-08-05,ATL,NYM,Braves at Mets
2022-08-06,ATL,NYM,Braves at Mets
2022-08-07,ATL,NYM,Braves at Mets
2022-08-08,CIN,NYM,Reds at Mets
2022-08-09,CIN,NYM,Reds at Mets
2022-08-10,CIN,NYM,Reds at Mets
2022-08-12,PHI,NYM,Phillies at Mets
2022-08-13,PHI,NYM,Phillies at Mets
2022-08-14,PHI,NYM,Phillies at Mets
2022-08-25,COL,NYM,Rockies at Mets
2022-08-26,COL,NYM,Rockies at Mets
2022-08-27,COL,NYM,Rockies at Mets
2022-08-28,COL,NYM,Rockies at Mets
2022-08-30,LAD,NYM,Dodgers at Mets
2022-08-31,LAD,NYM,Dodgers at Mets
2022-09-01,LAD,NYM,Dodgers at Mets
2022-09-02,WSN,NYM,Nationals at Mets
2022-09-03,WSN,NYM,Nationals at Mets
2022-09-04,WSN,NYM,Nationals at Mets
2022-09-12,CHC,NYM,Cubs at Mets
2022-09-13,CHC,NYM,Cubs at Mets
2022-09-14,CHC,NYM,Cubs at Mets
2022-09-15,PIT,NYM,Pirates at Mets
2022-09-16,PIT,NYM,Pirates at Mets
2022-09-17,PIT,NYM,Pirates at Mets
2022-09-18,PIT,NYM,Pirates at Mets
2022-09-27,MIA,NYM,Marlins at Mets
2022-09-28,MIA,NYM,Marlins at Mets
2022-04-04,PHI,WSN,Phillies at Nationals
2022-04-06,PHI,WSN,Phillies at Nationals
2022-04-07,NYM,WSN,Mets at Nationals
2022-04-08,NYM,WSN,Mets at Nationals
2022-04-09,NYM,WSN,Mets at Nationals
2022-04-10,NYM,WSN,Mets at Nationals
2022-04-18,ARI,WSN,D-backs at Nationals
2022-04-19,ARI,WSN,D-backs at Nationals
2022-04-20,ARI,WSN,D-backs at Nationals
2022-04-21,ARI,WSN,D-backs at Nationals
2022-04-22,SFG,WSN,Giants at Nationals
2022-04-23,SFG,WSN,Giants at Nationals
2022-04-24,SFG,WSN,Giants at Nationals
2022-04-26,MIA,WSN,Marlins at Nationals
2022-04-27,MIA,WSN,Marlins at Nationals
2022-04-28,MIA,WSN,Marlins at Nationals
2022-05-10,NYM,WSN,Mets at Nationals
2022-05-11,NYM,WSN,Mets at Nationals
2022-05-12,NYM,WSN,Mets at Nationals
2022-05-13,HOU,WSN,Astros at Nationals
2022-05-14,HOU,WSN,Astros at Nationals
2022-05-15,HOU,WSN,Astros at Nationals
2022-05-23,LAD,WSN,Dodgers at Nationals
2022-05-24,LAD,WSN,Dodgers at Nationals
2022-05-25,LAD,WSN,Dodgers at Nationals
2022-05-26,COL,WSN,Rockies at Nationals
2022-05-27,COL,WSN,Rockies at Nationals
2022-05-28,COL,WSN,Rockies at Nationals
2022-05-29,COL,WSN,Rockies at Nationals
2022-06-10,MIL,WSN,Brewers at Nationals
2022-06-11,MIL,WSN,Brewers at Nationals
2022-06-12,MIL,WSN,Brewers at Nationals
2022-06-13,ATL,WSN,Braves at Nationals
2022-06-14,ATL,WSN,Braves at Nationals
2022-06-15,ATL,WSN,Braves at Nationals
2022-06-16,PHI,WSN,Phillies at Nationals
2022-06-17,PHI,WSN,Phillies at Nationals
2022-06-18,PHI,WSN,Phillies at Nationals
2022-06-19,PHI,WSN,Phillies at Nationals
2022-06-27,PIT,WSN,Pirates at Nationals
2022-06-28,PIT,WSN,Pirates at Nationals
2022-06-29,PIT,WSN,Pirates at Nationals
2022-07-01,MIA,WSN,Marlins at Nationals
2022-07-02,MIA,WSN,Marlins at Nationals
2022-07-03,MIA,WSN,Marlins at Nationals
2022-07-04,MIA,WSN,Marlins at Nationals
2022-07-12,SEA,WSN,Mariners at Nationals
2022-07-13,SEA,WSN,Mariners at Nationals
2022-07-14,ATL,WSN,Braves at Nationals
2022-07-15,ATL,WSN,Braves at Nationals
2022-07-16,ATL,WSN,Braves at Nationals
2022-07-17,ATL,WSN,Braves at Nationals
2022-07-29,STL,WSN,Cardinals at Nationals
2022-07-30,STL,WSN,Cardinals at Nationals
2022-07-31,STL,WSN,Cardinals at Nationals
2022-08-01,NYM,WSN,Mets at Nationals
2022-08-02,NYM,WSN,Mets at Nationals
2022-08-03,NYM,WSN,Mets at Nationals
2022-08-12,SDP,WSN,Padres at Nationals
2022-08-13,SDP,WSN,Padres at Nationals
2022-08-14,SDP,WSN,Padres at Nationals
2022-08-15,CHC,WSN,Cubs at Nationals
2022-08-16,CHC,WSN,Cubs at Nationals
2022-08-17,CHC,WSN,Cubs at Nationals
2022-08-26,CIN,WSN,Reds at Nationals
2022-08-27,CIN,WSN,Reds at Nationals
2022-08-28,CIN,WSN,Reds at Nationals
2022-08-30,OAK,WSN,Athletics at Nationals
2022-08-31,OAK,WSN,Athletics at Nationals
2022-09-01,OAK,WSN,Athletics at Nationals
2022-09-13,BAL,WSN,Orioles at Nationals
2022-09-14,BAL,WSN,Orioles at Nationals
2022-09-16,MIA,WSN,Marlins at Nationals
2022-09-17,MIA,WSN,Marlins at Nationals
2022-09-18,MIA,WSN,Marlins at Nationals
2022-09-26,ATL,WSN,Braves at Nationals
2022-09-27,ATL,WSN,Braves at Nationals
2022-09-28,ATL,WSN,Braves at Nationals
2022-09-30,PHI,WSN,Phillies at Nationals
2022-10-01,PHI,WSN,Phillies at Nationals
2022-10-02,PHI,WSN,Phillies at Nationals
2022-04-08,OAK,PHI,Athletics at Phillies
2022-04-09,OAK,PHI,Athletics at Phillies
2022-04-10,OAK,PHI,Athletics at Phillies
2022-04-11,NYM,PHI,Mets at Phillies
2022-04-12,NYM,PHI,Mets at Phillies
2022-04-13,NYM,PHI,Mets at Phillies
2022-04-22,MIL,PHI,Brewers at Phillies
2022-04-23,MIL,PHI,Brewers at Phillies
2022-04-24,MIL,PHI,Brewers at Phillies
2022-04-25,COL,PHI,Rockies at Phillies
2022-04-26,COL,PHI,Rockies at Phillies
2022-04-27,COL,PHI,Rockies at Phillies
2022-04-28,COL,PHI,Rockies at Phillies
2022-05-03,TEX,PHI,Rangers at Phillies
2022-05-04,TEX,PHI,Rangers at Phillies
2022-05-05,NYM,PHI,Mets at Phillies
2022-05-06,NYM,PHI,Mets at Phillies
2022-05-07,NYM,PHI,Mets at Phillies
2022-05-08,NYM,PHI,Mets at Phillies
2022-05-17,SDP,PHI,Padres at Phillies
2022-05-18,SDP,PHI,Padres at Phillies
2022-05-19,SDP,PHI,Padres at Phillies
2022-05-20,LAD,PHI,Dodgers at Phillies
2022-05-21,LAD,PHI,Dodgers at Phillies
2022-05-22,LAD,PHI,Dodgers at Phillies
2022-05-30,SFG,PHI,Giants at Phillies
2022-05-31,SFG,PHI,Giants at Phillies
2022-06-01,SFG,PHI,Giants at Phillies
2022-06-03,LAA,PHI,Angels at Phillies
2022-06-04,LAA,PHI,Angels at Phillies
2022-06-05,LAA,PHI,Angels at Phillies
2022-06-10,ARI,PHI,D-backs at Phillies
2022-06-11,ARI,PHI,D-backs at Phillies
2022-06-12,ARI,PHI,D-backs at Phillies
2022-06-13,MIA,PHI,Marlins at Phillies
2022-06-14,MIA,PHI,Marlins at Phillies
2022-06-15,MIA,PHI,Marlins at Phillies
2022-06-28,ATL,PHI,Braves at Phillies
2022-06-29,ATL,PHI,Braves at Phillies
2022-06-30,ATL,PHI,Braves at Phillies
2022-07-01,STL,PHI,Cardinals at Phillies
2022-07-02,STL,PHI,Cardinals at Phillies
2022-07-03,STL,PHI,Cardinals at Phillies
2022-07-05,WSN,PHI,Nationals at Phillies
2022-07-06,WSN,PHI,Nationals at Phillies
2022-07-07,WSN,PHI,Nationals at Phillies
2022-07-22,CHC,PHI,Cubs at Phillies
2022-07-23,CHC,PHI,Cubs at Phillies
2022-07-24,CHC,PHI,Cubs at Phillies
2022-07-25,ATL,PHI,Braves at Phillies
2022-07-26,ATL,PHI,Braves at Phillies
2022-07-27,ATL,PHI,Braves at Phillies
2022-08-04,WSN,PHI,Nationals at Phillies
2022-08-05,WSN,PHI,Nationals at Phillies
2022-08-06,WSN,PHI,Nationals at Phillies
2022-08-07,WSN,PHI,Nationals at Phillies
2022-08-09,MIA,PHI,Marlins at Phillies
2022-08-10,MIA,PHI,Marlins at Phillies
2022-08-11,MIA,PHI,Marlins at Phillies
2022-08-19,NYM,PHI,Mets at Phillies
2022-08-20,NYM,PHI,Mets at Phillies
2022-08-21,NYM,PHI,Mets at Phillies
2022-08-22,CIN,PHI,Reds at Phillies
2022-08-23,CIN,PHI,Reds at Phillies
2022-08-24,CIN,PHI,Reds at Phillies
2022-08-25,CIN,PHI,Reds at Phillies
2022-08-26,PIT,PHI,Pirates at Phillies
2022-08-27,PIT,PHI,Pirates at Phillies
2022-08-28,PIT,PHI,Pirates at Phillies
2022-09-06,MIA,PHI,Marlins at Phillies
2022-09-07,MIA,PHI,Marlins at Phillies
2022-09-08,MIA,PHI,Marlins at Phillies
2022-09-09,WSN,PHI,Nationals at Phillies
2022-09-10,WSN,PHI,Nationals at Phillies
2022-09-11,WSN,PHI,Nationals at Phillies
2022-09-20,TOR,PHI,Blue Jays at Phillies
2022-09-21,TOR,PHI,Blue Jays at Phillies
2022-09-22,ATL,PHI,Braves at Phillies
2022-09-23,ATL,PHI,Braves at Phillies
2022-09-24,ATL,PHI,Braves at Phillies
2022-09-25,ATL,PHI,Braves at Phillies
2022-03-31,ARI,MIL,D-backs at Brewers
2022-04-01,ARI,MIL,D-backs at Brewers
2022-04-02,ARI,MIL,D-backs at Brewers
2022-04-04,SFG,MIL,Giants at Brewers
2022-04-05,SFG,MIL,Giants at Brewers
2022-04-06,SFG,MIL,Giants at Brewers
2022-04-14,STL,MIL,Cardinals at Brewers
2022-04-15,STL,MIL,Cardinals at Brewers
2022-04-16,STL,MIL,Cardinals at Brewers
2022-04-17,STL,MIL,Cardinals at Brewers
2022-04-18,PIT,MIL,Pirates at Brewers
2022-04-19,PIT,MIL,Pirates at Brewers
2022-04-20,PIT,MIL,Pirates at Brewers
2022-04-29,CHC,MIL,Cubs at Brewers
2022-04-30,CHC,MIL,Cubs at Brewers
2022-05-01,CHC,MIL,Cubs at Brewers
2022-05-03,CIN,MIL,Reds at Brewers
2022-05-04,CIN,MIL,Reds at Brewers
2022-05-05,CIN,MIL,Reds at Brewers
2022-05-16,ATL,MIL,Braves at Brewers
2022-05-17,ATL,MIL,Braves at Brewers
2022-05-18,ATL,MIL,Braves at Brewers
2022-05-20,WSN,MIL,Nationals at Brewers
2022-05-21,WSN,MIL,Nationals at Brewers
2022-05-22,WSN,MIL,Nationals at Brewers
2022-06-02,SDP,MIL,Padres at Brewers
2022-06-03,SDP,MIL,Padres at Brewers
2022-06-04,SDP,MIL,Padres at Brewers
2022-06-05,SDP,MIL,Padres at Brewers
2022-06-07,PHI,MIL,Phillies at Brewers
2022-06-08,PHI,MIL,Phillies at Brewers
2022-06-09,PHI,MIL,Phillies at Brewers
2022-06-20,STL,MIL,Cardinals at Brewers
2022-06-21,STL,MIL,Cardinals at Brewers
2022-06-22,STL,MIL,Cardinals at Brewers
2022-06-23,STL,MIL,Cardinals at Brewers
2022-06-24,TOR,MIL,Blue Jays at Brewers
2022-06-25,TOR,MIL,Blue Jays at Brewers
2022-06-26,TOR,MIL,Blue Jays at Brewers
2022-07-04,CHC,MIL,Cubs at Brewers
2022-07-05,CHC,MIL,Cubs at Brewers
2022-07-06,CHC,MIL,Cubs at Brewers
2022-07-08,PIT,MIL,Pirates at Brewers
2022-07-09,PIT,MIL,Pirates at Brewers
2022-07-10,PIT,MIL,Pirates at Brewers
2022-07-22,COL,MIL,Rockies at Brewers
2022-07-23,COL,MIL,Rockies at Brewers
2022-07-24,COL,MIL,Rockies at Brewers
2022-07-25,COL,MIL,Rockies at Brewers
2022-07-26,MIN,MIL,Twins at Brewers
2022-07-27,MIN,MIL,Twins at Brewers
2022-08-05,CIN,MIL,Reds at Brewers
2022-08-06,CIN,MIL,Reds at Brewers
2022-08-07,CIN,MIL,Reds at Brewers
2022-08-09,TBR,MIL,Rays at Brewers
2022-08-10,TBR,MIL,Rays at Brewers
2022-08-15,LAD,MIL,Dodgers at Brewers
2022-08-16,LAD,MIL,Dodgers at Brewers
2022-08-17,LAD,MIL,Dodgers at Brewers
2022-08-18,LAD,MIL,Dodgers at Brewers
2022-08-26,CHC,MIL,Cubs at Brewers
2022-08-27,CHC,MIL,Cubs at Brewers
2022-08-28,CHC,MIL,Cubs at Brewers
2022-08-29,PIT,MIL,Pirates at Brewers
2022-08-30,PIT,MIL,Pirates at Brewers
2022-08-31,PIT,MIL,Pirates at Brewers
2022-09-09,CIN,MIL,Reds at Brewers
2022-09-10,CIN,MIL,Reds at Brewers
2022-09-11,CIN,MIL,Reds at Brewers
2022-09-16,NYY,MIL,Yankees at Brewers
2022-09-17,NYY,MIL,Yankees at Brewers
2022-09-18,NYY,MIL,Yankees at Brewers
2022-09-19,NYM,MIL,Mets at Brewers
2022-09-20,NYM,MIL,Mets at Brewers
2022-09-21,NYM,MIL,Mets at Brewers
2022-09-27,STL,MIL,Cardinals at Brewers
2022-09-28,STL,MIL,Cardinals at Brewers
2022-09-29,MIA,MIL,Marlins at Brewers
2022-09-30,MIA,MIL,Marlins at Brewers
2022-10-01,MIA,MIL,Marlins at Brewers
2022-10-02,MIA,MIL,Marlins at Brewers
2022-04-07,PIT,STL,Pirates at Cardinals
2022-04-09,PIT,STL,Pirates at Cardinals
2022-04-10,PIT,STL,Pirates at Cardinals
2022-04-11,PIT,STL,Pirates at Cardinals
2022-04-12,KCR,STL,Royals at Cardinals
2022-04-13,KCR,STL,Royals at Cardinals
2022-04-25,NYM,STL,Mets at Cardinals
2022-04-26,NYM,STL,Mets at Cardinals
