START DATE,away,home,SUBJECT
2023-04-04,BAL,TEX,Orioles at Rangers
2023-04-05,BAL,TEX,Orioles at Rangers
2023-04-10,KCR,TEX,Royals at Rangers
2023-04-11,KCR,TEX,Royals at Rangers
2023-04-12,KCR,TEX,Royals at Rangers
2023-04-21,OAK,TEX,Athletics at Rangers
2023-04-22,OAK,TEX,Athletics at Rangers
2023-04-23,OAK,TEX,Athletics at Rangers
2023-04-27,NYY,TEX,Yankees at Rangers
2023-04-28,NYY,TEX,Yankees at Rangers
2023-04-29,NYY,TEX,Yankees at Rangers
2023-04-30,NYY,TEX,Yankees at Rangers
2023-05-02,ARI,TEX,D-backs at Rangers
2023-05-03,ARI,TEX,D-backs at Rangers
2023-05-15,ATL,TEX,Braves at Rangers
2023-05-16,ATL,TEX,Braves at Rangers
2023-05-17,ATL,TEX,Braves at Rangers
2023-05-19,COL,TEX,Rockies at Rangers
2023-05-20,COL,TEX,Rockies at Rangers
2023-05-21,COL,TEX,Rockies at Rangers
2023-06-02,SEA,TEX,Mariners at Rangers
2023-06-03,SEA,TEX,Mariners at Rangers
2023-06-04,SEA,TEX,Mariners at Rangers
2023-06-05,STL,TEX,Cardinals at Rangers
2023-06-06,STL,TEX,Cardinals at Rangers
2023-06-07,STL,TEX,Cardinals at Rangers
2023-06-12,LAA,TEX,Angels at Rangers
2023-06-13,LAA,TEX,Angels at Rangers
2023-06-14,LAA,TEX,Angels at Rangers
2023-06-15,LAA,TEX,Angels at Rangers
2023-06-16,TOR,TEX,Blue Jays at Rangers
2023-06-17,TOR,TEX,Blue Jays at Rangers
2023-06-18,TOR,TEX,Blue Jays at Rangers
2023-06-26,DET,TEX,Tigers at Rangers
2023-06-27,DET,TEX,Tigers at Rangers
2023-06-28,DET,TEX,Tigers at Rangers
2023-06-29,DET,TEX,Tigers at Rangers
2023-06-30,HOU,TEX,Astros at Rangers
2023-07-01,HOU,TEX,Astros at Rangers
2023-07-02,HOU,TEX,Astros at Rangers
2023-07-03,HOU,TEX,Astros at Rangers
2023-07-14,CLE,TEX,Guardians at Rangers
2023-07-15,CLE,TEX,Guardians at Rangers
2023-07-16,CLE,TEX,Guardians at Rangers
2023-07-17,TBR,TEX,Rays at Rangers
2023-07-18,TBR,TEX,Rays at Rangers
2023-07-19,TBR,TEX,Rays at Rangers
2023-07-21,LAD,TEX,Dodgers at Rangers
2023-07-22,LAD,TEX,Dodgers at Rangers
2023-07-23,LAD,TEX,Dodgers at Rangers
2023-08-01,CHW,TEX,White Sox at Rangers
2023-08-02,CHW,TEX,White Sox at Rangers
2023-08-03,CHW,TEX,White Sox at Rangers
2023-08-04,MIA,TEX,Marlins at Rangers
2023-08-05,MIA,TEX,Marlins at Rangers
2023-08-06,MIA,TEX,Marlins at Rangers
2023-08-14,LAA,TEX,Angels at Rangers
2023-08-15,LAA,TEX,Angels at Rangers
2023-08-16,LAA,TEX,Angels at Rangers
2023-08-18,MIL,TEX,Brewers at Rangers
2023-08-19,MIL,TEX,Brewers at Rangers
2023-08-20,MIL,TEX,Brewers at Rangers
2023-09-01,MIN,TEX,Twins at Rangers
2023-09-02,MIN,TEX,Twins at Rangers
2023-09-03,MIN,TEX,Twins at Rangers
2023-09-04,HOU,TEX,Astros at Rangers
2023-09-05,HOU,TEX,Astros at Rangers
2023-09-06,HOU,TEX,Astros at Rangers
2023-09-08,OAK,TEX,Athletics at Rangers
2023-09-09,OAK,TEX,Athletics at Rangers
2023-09-10,OAK,TEX,Athletics at Rangers
2023-09-18,BOS,TEX,Red Sox at Rangers
2023-09-19,BOS,TEX,Red Sox at Rangers
2023-09-20,BOS,TEX,Red Sox at Rangers
2023-09-22,SEA,TEX,Mariners at Rangers
2023-09-23,SEA,TEX,Mariners at Rangers
2023-09-24,SEA,TEX,Mariners at Rangers
2023-04-06,SDP,ATL,Padres at Braves
2023-04-07,SDP,ATL,Padres at Braves
2023-04-08,SDP,ATL,Padres at Braves
2023-04-09,SDP,ATL,Padres at Braves
2023-04-10,CIN,ATL,Reds at Braves
2023-04-11,CIN,ATL,Reds at Braves
2023-04-12,CIN,ATL,Reds at Braves
2023-04-21,HOU,ATL,Astros at Braves
2023-04-22,HOU,ATL,Astros at Braves
2023-04-23,HOU,ATL,Astros at Braves
2023-04-24,MIA,ATL,Marlins at Braves
2023-04-25,MIA,ATL,Marlins at Braves
2023-04-26,MIA,ATL,Marlins at Braves
2023-04-27,MIA,ATL,Marlins at Braves
2023-05-05,BAL,ATL,Orioles at Braves
2023-05-06,BAL,ATL,Orioles at Braves
2023-05-07,BAL,ATL,Orioles at Braves
2023-05-09,BOS,ATL,Red Sox at Braves
2023-05-10,BOS,ATL,Red Sox at Braves
2023-05-19,SEA,ATL,Mariners at Braves
2023-05-20,SEA,ATL,Mariners at Braves
2023-05-21,SEA,ATL,Mariners at Braves
2023-05-22,LAD,ATL,Dodgers at Braves
2023-05-23,LAD,ATL,Dodgers at Braves
2023-05-24,LAD,ATL,Dodgers at Braves
2023-05-25,PHI,ATL,Phillies at Braves
2023-05-26,PHI,ATL,Phillies at Braves
2023-05-27,PHI,ATL,Phillies at Braves
2023-05-28,PHI,ATL,Phillies at Braves
2023-06-06,NYM,ATL,Mets at Braves
2023-06-07,NYM,ATL,Mets at Braves
2023-06-08,NYM,ATL,Mets at Braves
2023-06-09,WSN,ATL,Nationals at Braves
2023-06-10,WSN,ATL,Nationals at Braves
2023-06-11,WSN,ATL,Nationals at Braves
2023-06-15,COL,ATL,Rockies at Braves
2023-06-16,COL,ATL,Rockies at Braves
2023-06-17,COL,ATL,Rockies at Braves
2023-06-18,COL,ATL,Rockies at Braves
2023-06-26,MIN,ATL,Twins at Braves
2023-06-27,MIN,ATL,Twins at Braves
2023-06-28,MIN,ATL,Twins at Braves
2023-06-30,MIA,ATL,Marlins at Braves
2023-07-01,MIA,ATL,Marlins at Braves
2023-07-02,MIA,ATL,Marlins at Braves
2023-07-14,CHW,ATL,White Sox at Braves
2023-07-15,CHW,ATL,White Sox at Braves
2023-07-16,CHW,ATL,White Sox at Braves
2023-07-18,ARI,ATL,D-backs at Braves
2023-07-19,ARI,ATL,D-backs at Braves
2023-07-20,ARI,ATL,D-backs at Braves
2023-07-28,MIL,ATL,Brewers at Braves
2023-07-29,MIL,ATL,Brewers at Braves
2023-07-30,MIL,ATL,Brewers at Braves
2023-07-31,LAA,ATL,Angels at Braves
2023-08-01,LAA,ATL,Angels at Braves
2023-08-02,LAA,ATL,Angels at Braves
2023-08-14,NYY,ATL,Yankees at Braves
2023-08-15,NYY,ATL,Yankees at Braves
2023-08-16,NYY,ATL,Yankees at Braves
2023-08-18,SFG,ATL,Giants at Braves
2023-08-19,SFG,ATL,Giants at Braves
2023-08-20,SFG,ATL,Giants at Braves
2023-08-21,NYM,ATL,Mets at Braves
2023-08-22,NYM,ATL,Mets at Braves
2023-08-23,NYM,ATL,Mets at Braves
2023-09-05,STL,ATL,Cardinals at Braves
2023-09-06,STL,ATL,Cardinals at Braves
2023-09-07,STL,ATL,Cardinals at Braves
2023-09-08,PIT,ATL,Pirates at Braves
2023-09-09,PIT,ATL,Pirates at Braves
2023-09-10,PIT,ATL,Pirates at Braves
2023-09-18,PHI,ATL,Phillies at Braves
2023-09-19,PHI,ATL,Phillies at Braves
2023-09-20,PHI,ATL,Phillies at Braves
2023-09-26,CHC,ATL,Cubs at Braves
2023-09-27,CHC,ATL,Cubs at Braves
2023-09-28,CHC,ATL,Cubs at Braves
2023-09-29,WSN,ATL,Nationals at Braves
2023-09-30,WSN,ATL,Nationals at Braves
2023-10-01,WSN,ATL,Nationals at Braves
2023-03-30,NYM,MIA,Mets at Marlins
2023-03-31,NYM,MIA,Mets at Marlins
2023-04-01,NYM,MIA,Mets at Marlins
2023-04-02,NYM,MIA,Mets at Marlins
2023-04-03,MIN,MIA,Twins at Marlins
2023-04-04,MIN,MIA,Twins at Marlins
2023-04-05,MIN,MIA,Twins at Marlins
2023-04-14,ARI,MIA,D-backs at Marlins
2023-04-15,ARI,MIA,D-backs at Marlins
2023-04-16,ARI,MIA,D-backs at Marlins
2023-04-17,SFG,MIA,Giants at Marlins
2023-04-18,SFG,MIA,Giants at Marlins
2023-04-19,SFG,MIA,Giants at Marlins
2023-04-28,CHC,MIA,Cubs at Marlins
2023-04-29,CHC,MIA,Cubs at Marlins
2023-04-30,CHC,MIA,Cubs at Marlins
2023-05-02,ATL,MIA,Braves at Marlins
2023-05-03,ATL,MIA,Braves at Marlins
2023-05-04,ATL,MIA,Braves at Marlins
2023-05-12,CIN,MIA,Reds at Marlins
2023-05-13,CIN,MIA,Reds at Marlins
2023-05-14,CIN,MIA,Reds at Marlins
2023-05-16,WSN,MIA,Nationals at Marlins
2023-05-17,WSN,MIA,Nationals at Marlins
2023-05-18,WSN,MIA,Nationals at Marlins
2023-05-30,SDP,MIA,Padres at Marlins
2023-05-31,SDP,MIA,Padres at Marlins
2023-06-01,SDP,MIA,Padres at Marlins
2023-06-02,OAK,MIA,Athletics at Marlins
2023-06-03,OAK,MIA,Athletics at Marlins
2023-06-04,OAK,MIA,Athletics at Marlins
2023-06-05,KCR,MIA,Royals at Marlins
2023-06-06,KCR,MIA,Royals at Marlins
2023-06-07,KCR,MIA,Royals at Marlins
2023-06-19,TOR,MIA,Blue Jays at Marlins
2023-06-20,TOR,MIA,Blue Jays at Marlins
2023-06-21,TOR,MIA,Blue Jays at Marlins
2023-06-22,PIT,MIA,Pirates at Marlins
2023-06-23,PIT,MIA,Pirates at Marlins
2023-06-24,PIT,MIA,Pirates at Marlins
2023-06-25,PIT,MIA,Pirates at Marlins
2023-07-03,STL,MIA,Cardinals at Marlins
2023-07-04,STL,MIA,Cardinals at Marlins
2023-07-05,STL,MIA,Cardinals at Marlins
2023-07-06,STL,MIA,Cardinals at Marlins
2023-07-07,PHI,MIA,Phillies at Marlins
2023-07-08,PHI,MIA,Phillies at Marlins
2023-07-09,PHI,MIA,Phillies at Marlins
2023-07-21,COL,MIA,Rockies at Marlins
2023-07-22,COL,MIA,Rockies at Marlins
2023-07-23,COL,MIA,Rockies at Marlins
2023-07-28,DET,MIA,Tigers at Marlins
2023-07-29,DET,MIA,Tigers at Marlins
2023-07-30,DET,MIA,Tigers at Marlins
2023-07-31,PHI,MIA,Phillies at Marlins
2023-08-01,PHI,MIA,Phillies at Marlins
2023-08-02,PHI,MIA,Phillies at Marlins
2023-08-03,PHI,MIA,Phillies at Marlins
2023-08-11,NYY,MIA,Yankees at Marlins
2023-08-12,NYY,MIA,Yankees at Marlins
2023-08-13,NYY,MIA,Yankees at Marlins
2023-08-14,HOU,MIA,Astros at Marlins
2023-08-15,HOU,MIA,Astros at Marlins
2023-08-16,HOU,MIA,Astros at Marlins
2023-08-25,WSN,MIA,Nationals at Marlins
2023-08-26,WSN,MIA,Nationals at Marlins
2023-08-27,WSN,MIA,Nationals at Marlins
2023-08-29,TBR,MIA,Rays at Marlins
2023-08-30,TBR,MIA,Rays at Marlins
2023-09-05,LAD,MIA,Dodgers at Marlins
2023-09-06,LAD,MIA,Dodgers at Marlins
2023-09-07,LAD,MIA,Dodgers at Marlins
2023-09-15,ATL,MIA,Braves at Marlins
2023-09-16,ATL,MIA,Braves at Marlins
2023-09-17,ATL,MIA,Braves at Marlins
2023-09-18,NYM,MIA,Mets at Marlins
2023-09-19,NYM,MIA,Mets at Marlins
2023-09-20,NYM,MIA,Mets at Marlins
2023-09-22,MIL,MIA,Brewers at Marlins
2023-09-23,MIL,MIA,Brewers at Marlins
2023-09-24,MIL,MIA,Brewers at Marlins
2023-04-06,MIA,NYM,Marlins at Mets
2023-04-08,MIA,NYM,Marlins at Mets
2023-04-09,MIA,NYM,Marlins at Mets
2023-04-10,SDP,NYM,Padres at Mets
2023-04-11,SDP,NYM,Padres at Mets
2023-04-12,SDP,NYM,Padres at Mets
2023-04-25,WSN,NYM,Nationals at Mets
2023-04-26,WSN,NYM,Nationals at Mets
2023-04-27,WSN,NYM,Nationals at Mets
2023-04-28,ATL,NYM,Braves at Mets
2023-04-29,ATL,NYM,Braves at Mets
2023-04-30,ATL,NYM,Braves at Mets
2023-05-01,ATL,NYM,Braves at Mets
2023-05-05,COL,NYM,Rockies at Mets
2023-05-06,COL,NYM,Rockies at Mets
2023-05-07,COL,NYM,Rockies at Mets
2023-05-16,TBR,NYM,Rays at Mets
2023-05-17,TBR,NYM,Rays at Mets
2023-05-18,TBR,NYM,Rays at Mets
2023-05-19,CLE,NYM,Guardians at Mets
2023-05-20,CLE,NYM,Guardians at Mets
2023-05-21,CLE,NYM,Guardians at Mets
2023-05-30,PHI,NYM,Phillies at Mets
2023-05-31,PHI,NYM,Phillies at Mets
2023-06-01,PHI,NYM,Phillies at Mets
2023-06-02,TOR,NYM,Blue Jays at Mets
2023-06-03,TOR,NYM,Blue Jays at Mets
2023-06-04,TOR,NYM,Blue Jays at Mets
2023-06-13,NYY,NYM,Yankees at Mets
2023-06-14,NYY,NYM,Yankees at Mets
2023-06-16,STL,NYM,Cardinals at Mets
2023-06-17,STL,NYM,Cardinals at Mets
2023-06-18,STL,NYM,Cardinals at Mets
2023-06-26,MIL,NYM,Brewers at Mets
2023-06-27,MIL,NYM,Brewers at Mets
2023-06-28,MIL,NYM,Brewers at Mets
2023-06-29,MIL,NYM,Brewers at Mets
2023-06-30,SFG,NYM,Giants at Mets
2023-07-01,SFG,NYM,Giants at Mets
2023-07-02,SFG,NYM,Giants at Mets
2023-07-14,LAD,NYM,Dodgers at Mets
2023-07-15,LAD,NYM,Dodgers at Mets
2023-07-16,LAD,NYM,Dodgers at Mets
2023-07-18,CHW,NYM,White Sox at Mets
2023-07-19,CHW,NYM,White Sox at Mets
2023-07-20,CHW,NYM,White Sox at Mets
2023-07-27,WSN,NYM,Nationals at Mets
2023-07-28,WSN,NYM,Nationals at Mets
2023-07-29,WSN,NYM,Nationals at Mets
2023-07-30,WSN,NYM,Nationals at Mets
2023-08-07,CHC,NYM,Cubs at Mets
2023-08-08,CHC,NYM,Cubs at Mets
2023-08-09,CHC,NYM,Cubs at Mets
2023-08-11,ATL,NYM,Braves at Mets
2023-08-12,ATL,NYM,Braves at Mets
2023-08-13,ATL,NYM,Braves at Mets
2023-08-14,PIT,NYM,Pirates at Mets
2023-08-15,PIT,NYM,Pirates at Mets
2023-08-16,PIT,NYM,Pirates at Mets
2023-08-25,LAA,NYM,Angels at Mets
2023-08-26,LAA,NYM,Angels at Mets
2023-08-27,LAA,NYM,Angels at Mets
2023-08-28,TEX,NYM,Rangers at Mets
2023-08-29,TEX,NYM,Rangers at Mets
2023-08-30,TEX,NYM,Rangers at Mets
2023-09-01,SEA,NYM,Mariners at Mets
2023-09-02,SEA,NYM,Mariners at Mets
2023-09-03,SEA,NYM,Mariners at Mets
2023-09-11,ARI,NYM,D-backs at Mets
2023-09-12,ARI,NYM,D-backs at Mets
2023-09-13,ARI,NYM,D-backs at Mets
2023-09-14,ARI,NYM,D-backs at Mets
2023-09-15,CIN,NYM,Reds at Mets
2023-09-16,CIN,NYM,Reds at Mets
2023-09-17,CIN,NYM,Reds at Mets
2023-09-26,MIA,NYM,Marlins at Mets
2023-09-27,MIA,NYM,Marlins at Mets
2023-09-28,MIA,NYM,Marlins at Mets
2023-09-29,PHI,NYM,Phillies at Mets
2023-09-30,PHI,NYM,Phillies at Mets
2023-10-01,PHI,NYM,Phillies at Mets
2023-03-30,ATL,WSN,Braves at Nationals
2023-04-01,ATL,WSN,Braves at Nationals
2023-04-02,ATL,WSN,Braves at Nationals
2023-04-03,TBR,WSN,Rays at Nationals
2023-04-04,TBR,WSN,Rays at Nationals
2023-04-05,TBR,WSN,Rays at Nationals
2023-04-14,CLE,WSN,Guardians at Nationals
2023-04-15,CLE,WSN,Guardians at Nationals
2023-04-16,CLE,WSN,Guardians at Nationals
2023-04-18,BAL,WSN,Orioles at Nationals
2023-04-19,BAL,WSN,Orioles at Nationals
2023-04-28,PIT,WSN,Pirates at Nationals
2023-04-29,PIT,WSN,Pirates at Nationals
2023-04-30,PIT,WSN,Pirates at Nationals
2023-05-01,CHC,WSN,Cubs at Nationals
2023-05-02,CHC,WSN,Cubs at Nationals
2023-05-03,CHC,WSN,Cubs at Nationals
2023-05-04,CHC,WSN,Cubs at Nationals
2023-05-12,NYM,WSN,Mets at Nationals
2023-05-13,NYM,WSN,Mets at Nationals
2023-05-14,NYM,WSN,Mets at Nationals
2023-05-15,NYM,WSN,Mets at Nationals
2023-05-19,DET,WSN,Tigers at Nationals
2023-05-20,DET,WSN,Tigers at Nationals
2023-05-21,DET,WSN,Tigers at Nationals
2023-05-23,SDP,WSN,Padres at Nationals
2023-05-24,SDP,WSN,Padres at Nationals
2023-05-25,SDP,WSN,Padres at Nationals
2023-06-02,PHI,WSN,Phillies at Nationals
2023-06-03,PHI,WSN,Phillies at Nationals
2023-06-04,PHI,WSN,Phillies at Nationals
2023-06-06,ARI,WSN,D-backs at Nationals
2023-06-07,ARI,WSN,D-backs at Nationals
2023-06-08,ARI,WSN,D-backs at Nationals
2023-06-16,MIA,WSN,Marlins at Nationals
2023-06-17,MIA,WSN,Marlins at Nationals
2023-06-18,MIA,WSN,Marlins at Nationals
2023-06-19,STL,WSN,Cardinals at Nationals
2023-06-20,STL,WSN,Cardinals at Nationals
2023-06-21,STL,WSN,Cardinals at Nationals
2023-07-03,CIN,WSN,Reds at Nationals
2023-07-04,CIN,WSN,Reds at Nationals
2023-07-05,CIN,WSN,Reds at Nationals
2023-07-06,CIN,WSN,Reds at Nationals
2023-07-07,TEX,WSN,Rangers at Nationals
2023-07-08,TEX,WSN,Rangers at Nationals
2023-07-09,TEX,WSN,Rangers at Nationals
2023-07-21,SFG,WSN,Giants at Nationals
2023-07-22,SFG,WSN,Giants at Nationals
2023-07-23,SFG,WSN,Giants at Nationals
2023-07-24,COL,WSN,Rockies at Nationals
2023-07-25,COL,WSN,Rockies at Nationals
2023-07-26,COL,WSN,Rockies at Nationals
2023-07-31,MIL,WSN,Brewers at Nationals
2023-08-01,MIL,WSN,Brewers at Nationals
2023-08-02,MIL,WSN,Brewers at Nationals
2023-08-11,OAK,WSN,Athletics at Nationals
2023-08-12,OAK,WSN,Athletics at Nationals
2023-08-13,OAK,WSN,Athletics at Nationals
2023-08-15,BOS,WSN,Red Sox at Nationals
2023-08-16,BOS,WSN,Red Sox at Nationals
2023-08-17,BOS,WSN,Red Sox at Nationals
2023-08-18,PHI,WSN,Phillies at Nationals
2023-08-19,PHI,WSN,Phillies at Nationals
2023-08-20,PHI,WSN,Phillies at Nationals
2023-08-31,MIA,WSN,Marlins at Nationals
2023-09-01,MIA,WSN,Marlins at Nationals
2023-09-02,MIA,WSN,Marlins at Nationals
2023-09-03,MIA,WSN,Marlins at Nationals
2023-09-05,NYM,WSN,Mets at Nationals
2023-09-06,NYM,WSN,Mets at Nationals
2023-09-08,LAD,WSN,Dodgers at Nationals
2023-09-09,LAD,WSN,Dodgers at Nationals
2023-09-10,LAD,WSN,Dodgers at Nationals
2023-09-18,CHW,WSN,White Sox at Nationals
2023-09-19,CHW,WSN,White Sox at Nationals
2023-09-20,CHW,WSN,White Sox at Nationals
2023-09-21,ATL,WSN,Braves at Nationals
2023-09-22,ATL,WSN,Braves at Nationals
2023-09-23,ATL,WSN,Braves at Nationals
2023-09-24,ATL,WSN,Braves at Nationals
2023-04-06,CIN,PHI,Reds at Phillies
2023-04-08,CIN,PHI,Reds at Phillies
2023-04-09,CIN,PHI,Reds at Phillies
2023-04-10,MIA,PHI,Marlins at Phillies
2023-04-11,MIA,PHI,Marlins at Phillies
2023-04-12,MIA,PHI,Marlins at Phillies
2023-04-20,COL,PHI,Rockies at Phillies
2023-04-21,COL,PHI,Rockies at Phillies
2023-04-22,COL,PHI,Rockies at Phillies
2023-04-23,COL,PHI,Rockies at Phillies
2023-04-25,SEA,PHI,Mariners at Phillies
2023-04-26,SEA,PHI,Mariners at Phillies
2023-04-27,SEA,PHI,Mariners at Phillies
2023-05-05,BOS,PHI,Red Sox at Phillies
2023-05-06,BOS,PHI,Red Sox at Phillies
2023-05-07,BOS,PHI,Red Sox at Phillies
2023-05-09,TOR,PHI,Blue Jays at Phillies
2023-05-10,TOR,PHI,Blue Jays at Phillies
2023-05-19,CHC,PHI,Cubs at Phillies
2023-05-20,CHC,PHI,Cubs at Phillies
2023-05-21,CHC,PHI,Cubs at Phillies
2023-05-22,ARI,PHI,D-backs at Phillies
2023-05-23,ARI,PHI,D-backs at Phillies
2023-05-24,ARI,PHI,D-backs at Phillies
2023-06-05,DET,PHI,Tigers at Phillies
2023-06-06,DET,PHI,Tigers at Phillies
2023-06-07,DET,PHI,Tigers at Phillies
2023-06-09,LAD,PHI,Dodgers at Phillies
2023-06-10,LAD,PHI,Dodgers at Phillies
2023-06-11,LAD,PHI,Dodgers at Phillies
2023-06-20,ATL,PHI,Braves at Phillies
2023-06-21,ATL,PHI,Braves at Phillies
2023-06-22,ATL,PHI,Braves at Phillies
2023-06-23,NYM,PHI,Mets at Phillies
2023-06-24,NYM,PHI,Mets at Phillies
2023-06-25,NYM,PHI,Mets at Phillies
2023-06-30,WSN,PHI,Nationals at Phillies
2023-07-01,WSN,PHI,Nationals at Phillies
2023-07-02,WSN,PHI,Nationals at Phillies
2023-07-14,SDP,PHI,Padres at Phillies
2023-07-15,SDP,PHI,Padres at Phillies
2023-07-15,SDP,PHI,Padres at Phillies
2023-07-16,SDP,PHI,Padres at Phillies
2023-07-18,MIL,PHI,Brewers at Phillies
2023-07-19,MIL,PHI,Brewers at Phillies
2023-07-20,MIL,PHI,Brewers at Phillies
2023-07-24,BAL,PHI,Orioles at Phillies
2023-07-25,BAL,PHI,Orioles at Phillies
2023-07-26,BAL,PHI,Orioles at Phillies
2023-08-04,KCR,PHI,Royals at Phillies
2023-08-05,KCR,PHI,Royals at Phillies
2023-08-06,KCR,PHI,Royals at Phillies
2023-08-07,WSN,PHI,Nationals at Phillies
2023-08-08,WSN,PHI,Nationals at Phillies
2023-08-09,WSN,PHI,Nationals at Phillies
2023-08-10,WSN,PHI,Nationals at Phillies
2023-08-11,MIN,PHI,Twins at Phillies
2023-08-12,MIN,PHI,Twins at Phillies
2023-08-13,MIN,PHI,Twins at Phillies
2023-08-21,SFG,PHI,Giants at Phillies
2023-08-22,SFG,PHI,Giants at Phillies
2023-08-23,SFG,PHI,Giants at Phillies
2023-08-25,STL,PHI,Cardinals at Phillies
2023-08-26,STL,PHI,Cardinals at Phillies
2023-08-27,STL,PHI,Cardinals at Phillies
2023-08-28,LAA,PHI,Angels at Phillies
2023-08-29,LAA,PHI,Angels at Phillies
2023-08-30,LAA,PHI,Angels at Phillies
2023-09-08,MIA,PHI,Marlins at Phillies
2023-09-09,MIA,PHI,Marlins at Phillies
2023-09-10,MIA,PHI,Marlins at Phillies
2023-09-12,ATL,PHI,Braves at Phillies
2023-09-13,ATL,PHI,Braves at Phillies
2023-09-14,ATL,PHI,Braves at Phillies
2023-09-21,NYM,PHI,Mets at Phillies
2023-09-22,NYM,PHI,Mets at Phillies
2023-09-23,NYM,PHI,Mets at Phillies
2023-09-24,NYM,PHI,Mets at Phillies
2023-09-26,PIT,PHI,Pirates at Phillies
2023-09-27,PIT,PHI,Pirates at Phillies
2023-09-28,PIT,PHI,Pirates at Phillies
2023-04-03,NYM,MIL,Mets at Brewers
2023-04-04,NYM,MIL,Mets at Brewers
2023-04-05,NYM,MIL,Mets at Brewers
2023-04-07,STL,MIL,Cardinals at Brewers
2023-04-08,STL,MIL,Cardinals at Brewers
2023-04-09,STL,MIL,Cardinals at Brewers
2023-04-21,BOS,MIL,Red Sox at Brewers
2023-04-22,BOS,MIL,Red Sox at Brewers
2023-04-23,BOS,MIL,Red Sox at Brewers
2023-04-24,DET,MIL,Tigers at Brewers
2023-04-25,DET,MIL,Tigers at Brewers
2023-04-26,DET,MIL,Tigers at Brewers
2023-04-28,LAA,MIL,Angels at Brewers
2023-04-29,LAA,MIL,Angels at Brewers
2023-04-30,LAA,MIL,Angels at Brewers
2023-05-08,LAD,MIL,Dodgers at Brewers
2023-05-09,LAD,MIL,Dodgers at Brewers
2023-05-10,LAD,MIL,Dodgers at Brewers
2023-05-12,KCR,MIL,Royals at Brewers
2023-05-13,KCR,MIL,Royals at Brewers
2023-05-14,KCR,MIL,Royals at Brewers
2023-05-22,HOU,MIL,Astros at Brewers
2023-05-23,HOU,MIL,Astros at Brewers
2023-05-24,HOU,MIL,Astros at Brewers
2023-05-25,SFG,MIL,Giants at Brewers
2023-05-26,SFG,MIL,Giants at Brewers
2023-05-27,SFG,MIL,Giants at Brewers
2023-05-28,SFG,MIL,Giants at Brewers
2023-06-06,BAL,MIL,Orioles at Brewers
2023-06-07,BAL,MIL,Orioles at Brewers
2023-06-08,BAL,MIL,Orioles at Brewers
2023-06-09,OAK,MIL,Athletics at Brewers
2023-06-10,OAK,MIL,Athletics at Brewers
2023-06-11,OAK,MIL,Athletics at Brewers
2023-06-16,PIT,MIL,Pirates at Brewers
2023-06-17,PIT,MIL,Pirates at Brewers
2023-06-18,PIT,MIL,Pirates at Brewers
2023-06-19,ARI,MIL,D-backs at Brewers
2023-06-20,ARI,MIL,D-backs at Brewers
2023-06-21,ARI,MIL,D-backs at Brewers
2023-07-03,CHC,MIL,Cubs at Brewers
2023-07-04,CHC,MIL,Cubs at Brewers
2023-07-05,CHC,MIL,Cubs at Brewers
2023-07-06,CHC,MIL,Cubs at Brewers
2023-07-07,CIN,MIL,Reds at Brewers
2023-07-08,CIN,MIL,Reds at Brewers
2023-07-09,CIN,MIL,Reds at Brewers
2023-07-21,ATL,MIL,Braves at Brewers
2023-07-22,ATL,MIL,Braves at Brewers
2023-07-23,ATL,MIL,Braves at Brewers
2023-07-24,CIN,MIL,Reds at Brewers
2023-07-25,CIN,MIL,Reds at Brewers
2023-07-26,CIN,MIL,Reds at Brewers
2023-08-03,PIT,MIL,Pirates at Brewers
2023-08-04,PIT,MIL,Pirates at Brewers
2023-08-05,PIT,MIL,Pirates at Brewers
2023-08-06,PIT,MIL,Pirates at Brewers
2023-08-07,COL,MIL,Rockies at Brewers
2023-08-08,COL,MIL,Rockies at Brewers
2023-08-09,COL,MIL,Rockies at Brewers
2023-08-22,MIN,MIL,Twins at Brewers
2023-08-23,MIN,MIL,Twins at Brewers
2023-08-25,SDP,MIL,Padres at Brewers
2023-08-26,SDP,MIL,Padres at Brewers
2023-08-27,SDP,MIL,Padres at Brewers
2023-09-01,PHI,MIL,Phillies at Brewers
2023-09-02,PHI,MIL,Phillies at Brewers
2023-09-03,PHI,MIL,Phillies at Brewers
2023-09-11,MIA,MIL,Marlins at Brewers
2023-09-12,MIA,MIL,Marlins at Brewers
2023-09-13,MIA,MIL,Marlins at Brewers
2023-09-14,MIA,MIL,Marlins at Brewers
2023-09-15,WSN,MIL,Nationals at Brewers
2023-09-16,WSN,MIL,Nationals at Brewers
2023-09-17,WSN,MIL,Nationals at Brewers
2023-09-26,STL,MIL,Cardinals at Brewers
2023-09-27,STL,MIL,Cardinals at Brewers
2023-09-28,STL,MIL,Cardinals at Brewers
2023-09-29,CHC,MIL,Cubs at Brewers
2023-09-30,CHC,MIL,Cubs at Brewers
2023-10-01,CHC,MIL,Cubs at Brewers
2023-03-30,TOR,STL,Blue Jays at Cardinals
2023-04-01,TOR,STL,Blue Jays at Cardinals
2023-04-02,TOR,STL,Blue Jays at Cardinals
2023-04-03,ATL,STL,Braves at Cardinals
2023-04-04,ATL,STL,Braves at Cardinals
2023-04-05,ATL,STL,Braves at Cardinals
2023-04-13,PIT,STL,Pirates at Cardinals
2023-04-14,PIT,STL,Pirates at Cardinals
2023-04-15,PIT,STL,Pirates at Cardinals
